text,expected_entities,anonymized_text,detected_entities,sensitivity_level
"Document d'identité :
- Nom : Raymond Delannoy-Langlois
- CIN : MN88340
- Date de naissance : 09/10/1939
- Adresse : 8, boulevard Patricia Courtois, 15613 Salmon","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 8, boulevard <PERSON>, 15613 Salmon","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible']"
"Email de François :
Objet : Facture #82290
Bonjour Éléonore de la Michel, votre paiement par carte JCB 15 digit terminée par 6525 a été enregistré le 2025-05-08.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #82290
Bonjour Éléonore de la Michel, votre paiement par carte JCB 15 digit terminée par 6525 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN']","['moyen', 'faible', 'faible']"
"Contrat de location :
- Locataire : Stéphanie Girard
- CIN : ND64898
- Téléphone : +212660208134
- Adresse : 56, boulevard Boulay, 55492 Saint Adélaïde
- Email : allardwilliam@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <PERSON>
- CIN : <NRP>
- Téléphone : <PHONE_NUMBER>
- Adresse : 56, boulevard Boulay, 55492 <PERSON>
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'NRP', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Email de Ollivier Hamel SA :
Objet : Facture #941323
Bonjour Étienne Morvan, votre paiement par carte Discover terminée par 1959 a été enregistré le 2025-05-02.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> Hamel SA :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte Discover terminée par <DATE_TIME> a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Anouk Laurent
- CIN : ON46594
- Date de naissance : 22/09/1919
- Adresse : 75, rue Samson, 69635 Traore-sur-Texier","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 75, rue Samson, 69635 Traore-sur-Texier","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Raymond Bodin
- CIN : OU41303
- Téléphone : +212697618428
- Adresse : 9, chemin Tanguy, 88495 Morin
- Email : robertantoine@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON> CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 9, chemin <LOCATION>, <DATE_TIME> <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'LOCATION', 'DATE_TIME', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Sabine Bonneau
- CIN : EF69286
- Téléphone : +212699238922
- Adresse : 53, rue de Maurice, 76805 Sainte Jeanne
- Email : diane98@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <LOCATION>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 53, rue de Maurice, <DATE_TIME> <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'LOCATION', 'DATE_TIME', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Alex Navarro-Bernier
- CIN : YQ96310
- Téléphone : +212634173842
- Adresse : 76, chemin Devaux, 18628 Da Costa
- Email : laurencemasson@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 76, chemin Devaux, <DATE_TIME> Da Costa
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'DATE_TIME', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Inès Legrand
- CIN : QE47797
- Date de naissance : 20/05/2020
- Adresse : 46, rue de Guillou, 70605 Hamon-la-Forêt","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 46, rue de Guillou, <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible']"
"Email de Rocher Guillot et Fils :
Objet : Facture #892639
Bonjour Hortense Weiss, votre paiement par carte Mastercard terminée par 9676 a été enregistré le 2025-05-07.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte <IN_PAN> terminée par 9676 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Victoire Louis-Parent
- CIN : VA97075
- Date de naissance : 11/08/1920
- Adresse : chemin Perrot, 90517 Rémydan","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : chemin <LOCATION>, <LOCATION>","['DATE_TIME', 'PERSON', 'LOCATION', 'LOCATION', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'faible', 'faible']"
"Email de Denis SA :
Objet : Facture #93081
Bonjour Colette Weber, votre paiement par carte Discover terminée par 0715 a été enregistré le 2025-05-06.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #93081
<PERSON>, votre paiement par carte Discover terminée par 0715 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN']","['moyen', 'moyen', 'faible', 'faible']"
"Transaction #949217:
- Client : Thibaut-Gabriel Sanchez
- Montant : 4966 MAD
- Destinataire : IBAN FR2389910201292385246037627
- Date : 2025-01-29","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 4966 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Hugues Lebrun
- CIN : GR57843
- Date de naissance : 11/11/1968
- Adresse : 109, avenue Pottier, 48566 RousseauBourg","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 109, avenue Pottier, 48566 RousseauBourg","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Yves Pasquier
- CIN : SD25118
- Date de naissance : 07/09/1915
- Adresse : 6, rue de Chartier, 75729 Saint Agathe","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 6, <LOCATION>, 75729 <PERSON>","['DATE_TIME', 'PERSON', 'LOCATION', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'moyen', 'faible']"
"Transaction #583415:
- Client : Emmanuel Pages
- Montant : 7829 MAD
- Destinataire : IBAN FR5712546673200409164088457
- Date : 2025-05-06","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 7829 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Email de Martel :
Objet : Facture #995439
Bonjour Claude Bonnin, votre paiement par carte JCB 15 digit terminée par 8654 a été enregistré le 2025-05-04.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte JCB 15 digit terminée par 8654 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible']"
"Transaction #82021:
- Client : Adrien Pottier
- Montant : 8342 MAD
- Destinataire : IBAN FR6374495864757382577322505
- Date : 2025-03-24","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #82021:
- Client : <PERSON>
- Montant : 8342 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON']","['élevé', 'faible', 'moyen']"
"Transaction #996056:
- Client : Charles Weiss
- Montant : 2097 MAD
- Destinataire : IBAN FR8192256726917510430682092
- Date : 2025-01-18","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 2097 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #579162:
- Client : Virginie Moreau
- Montant : 5311 MAD
- Destinataire : IBAN FR3876509090602469471046222
- Date : 2025-04-09","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 5311 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Adélaïde Collet
- CIN : PR93911
- Téléphone : +212650213443
- Adresse : 50, rue Claude Auger, 84678 Gérard
- Email : le-gallyves@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <LOCATION>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 50, rue <PERSON>, 84678 <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'LOCATION', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
